Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Customer_Tenure_Days,Age,Total_Spending,Total_Children,Total_Purchases,Total_Accepted_Campaigns,Average_Spending_Per_Purchase,Web_Purchase_Ratio,Store_Purchase_Ratio,Catalog_Purchase_Ratio,Deal_Purchase_Ratio,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO
17117.0,1.0,0.0,96.0,12.0,23.0,38.0,30.0,18.0,7.0,4.0,3.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.0,36.0,128.0,1.0,11.0,0.0,11.636363636363637,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24762.0,1.0,0.0,16.0,6.0,10.0,12.0,3.0,15.0,40.0,3.0,3.0,1.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,140.0,42.0,86.0,1.0,9.0,2.0,9.555555555555555,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
35797.0,0.0,1.0,16.0,27.0,1.0,14.0,4.0,1.0,21.0,2.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,622.0,39.0,68.0,1.0,7.0,0.0,9.714285714285714,0.2857142857142857,0.42857142857142855,0.0,0.2857142857142857,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
36627.0,2.0,0.0,78.0,9.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,39.0,16.0,2.0,4.0,0.0,4.0,0.0,0.75,0.0,0.25,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
51111.0,1.0,1.0,83.0,22.0,0.0,19.0,6.0,5.0,3.0,2.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,33.0,55.0,2.0,7.0,0.0,7.857142857142857,0.2857142857142857,0.42857142857142855,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
86857.0,0.0,0.0,96.0,899.0,102.0,838.0,133.0,102.0,40.0,1.0,5.0,6.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,656.0,42.0,2114.0,0.0,22.0,1.0,96.0909090909091,0.22727272727272727,0.45454545454545453,0.2727272727272727,0.045454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
82072.0,0.0,0.0,67.0,889.0,55.0,685.0,168.0,92.0,129.0,1.0,3.0,2.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,44.0,2018.0,0.0,19.0,0.0,106.21052631578948,0.15789473684210525,0.6842105263157895,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
46231.0,2.0,1.0,87.0,189.0,2.0,55.0,0.0,5.0,12.0,4.0,6.0,1.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581.0,61.0,263.0,3.0,15.0,0.0,17.533333333333335,0.4,0.26666666666666666,0.06666666666666667,0.26666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
42243.0,1.0,1.0,34.0,48.0,0.0,2.0,0.0,0.0,5.0,2.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,55.0,55.0,2.0,7.0,0.0,7.857142857142857,0.2857142857142857,0.42857142857142855,0.0,0.2857142857142857,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
51195.0,1.0,1.0,46.0,230.0,14.0,156.0,82.0,24.0,58.0,8.0,9.0,2.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,52.0,564.0,2.0,24.0,0.0,23.5,0.375,0.20833333333333334,0.08333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
68092.0,0.0,0.0,7.0,852.0,60.0,207.0,78.0,36.0,48.0,2.0,2.0,6.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,36.0,1281.0,0.0,20.0,0.0,64.05,0.1,0.5,0.3,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31814.0,1.0,0.0,73.0,35.0,3.0,20.0,4.0,1.0,20.0,2.0,2.0,0.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,506.0,41.0,83.0,1.0,7.0,1.0,11.857142857142858,0.2857142857142857,0.42857142857142855,0.0,0.2857142857142857,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
51390.0,1.0,1.0,54.0,205.0,20.0,47.0,23.0,2.0,56.0,6.0,5.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,49.0,353.0,2.0,18.0,0.0,19.61111111111111,0.2777777777777778,0.2777777777777778,0.1111111111111111,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
76630.0,0.0,0.0,93.0,255.0,31.0,446.0,40.0,56.0,175.0,1.0,3.0,10.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,31.0,1003.0,0.0,25.0,0.0,40.12,0.12,0.44,0.4,0.04,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
26868.0,1.0,0.0,52.0,0.0,0.0,1.0,8.0,3.0,2.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,23.0,14.0,1.0,4.0,0.0,3.5,0.25,0.5,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
48948.0,0.0,0.0,53.0,437.0,8.0,206.0,160.0,49.0,42.0,2.0,7.0,10.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,514.0,71.0,902.0,0.0,24.0,2.0,37.583333333333336,0.2916666666666667,0.20833333333333334,0.4166666666666667,0.08333333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
55260.0,0.0,1.0,81.0,825.0,8.0,53.0,11.0,0.0,242.0,2.0,8.0,10.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.0,42.0,1139.0,1.0,25.0,0.0,45.56,0.32,0.2,0.4,0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
64090.0,0.0,1.0,8.0,316.0,58.0,161.0,76.0,51.0,135.0,1.0,6.0,9.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,327.0,58.0,797.0,1.0,20.0,1.0,39.85,0.3,0.2,0.45,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
78331.0,0.0,1.0,97.0,756.0,138.0,354.0,160.0,169.0,61.0,2.0,10.0,6.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,56.0,1638.0,1.0,25.0,0.0,65.52,0.4,0.28,0.24,0.08,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
37087.0,1.0,0.0,50.0,194.0,55.0,134.0,15.0,0.0,3.0,3.0,4.0,2.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.0,40.0,401.0,1.0,17.0,0.0,23.58823529411765,0.23529411764705882,0.47058823529411764,0.11764705882352941,0.17647058823529413,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
21846.0,1.0,0.0,38.0,7.0,17.0,18.0,6.0,10.0,26.0,4.0,4.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,28.0,84.0,1.0,11.0,0.0,7.636363636363637,0.36363636363636365,0.2727272727272727,0.0,0.36363636363636365,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
81320.0,0.0,0.0,61.0,183.0,33.0,493.0,59.0,103.0,57.0,1.0,4.0,3.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,56.0,928.0,0.0,18.0,0.0,51.55555555555556,0.2222222222222222,0.5555555555555556,0.16666666666666666,0.05555555555555555,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
54137.0,0.0,1.0,46.0,171.0,0.0,11.0,0.0,1.0,20.0,2.0,4.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.0,44.0,203.0,1.0,11.0,0.0,18.454545454545453,0.36363636363636365,0.36363636363636365,0.09090909090909091,0.18181818181818182,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
66825.0,0.0,0.0,73.0,243.0,101.0,405.0,29.0,40.0,40.0,1.0,4.0,5.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,47.0,858.0,0.0,16.0,0.0,53.625,0.25,0.375,0.3125,0.0625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
57100.0,0.0,0.0,19.0,181.0,21.0,69.0,39.0,3.0,96.0,1.0,3.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,41.0,409.0,0.0,13.0,0.0,31.46153846153846,0.23076923076923078,0.46153846153846156,0.23076923076923078,0.07692307692307693,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
58917.0,1.0,2.0,10.0,151.0,7.0,89.0,0.0,7.0,28.0,5.0,4.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,45.0,282.0,3.0,16.0,0.0,17.625,0.25,0.375,0.0625,0.3125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
85072.0,0.0,0.0,94.0,494.0,92.0,391.0,194.0,11.0,241.0,1.0,3.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,37.0,1423.0,0.0,18.0,0.0,79.05555555555556,0.16666666666666666,0.5555555555555556,0.2222222222222222,0.05555555555555555,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
86429.0,0.0,0.0,10.0,464.0,28.0,873.0,29.0,18.0,37.0,0.0,7.0,4.0,7.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,221.0,53.0,1449.0,0.0,18.0,2.0,80.5,0.3888888888888889,0.3888888888888889,0.2222222222222222,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
45684.0,1.0,0.0,37.0,5.0,1.0,5.0,10.0,0.0,7.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,43.0,28.0,1.0,4.0,0.0,7.0,0.25,0.5,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
47889.0,1.0,0.0,94.0,29.0,0.0,29.0,0.0,5.0,4.0,1.0,2.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,40.0,67.0,1.0,6.0,0.0,11.166666666666666,0.3333333333333333,0.5,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
45921.0,0.0,0.0,23.0,102.0,9.0,49.0,24.0,3.0,12.0,1.0,2.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,28.0,199.0,0.0,10.0,0.0,19.9,0.2,0.6,0.1,0.1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
78420.0,0.0,0.0,75.0,604.0,28.0,674.0,91.0,28.0,28.0,1.0,3.0,10.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,48.0,1453.0,0.0,22.0,0.0,66.04545454545455,0.13636363636363635,0.36363636363636365,0.45454545454545453,0.045454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
75114.0,0.0,0.0,40.0,571.0,12.0,523.0,63.0,60.0,24.0,1.0,3.0,10.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,22.0,1253.0,0.0,19.0,0.0,65.94736842105263,0.15789473684210525,0.2631578947368421,0.5263157894736842,0.05263157894736842,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
52278.0,0.0,1.0,24.0,953.0,0.0,71.0,0.0,0.0,174.0,6.0,10.0,5.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,521.0,51.0,1198.0,1.0,31.0,1.0,38.645161290322584,0.3225806451612903,0.3225806451612903,0.16129032258064516,0.1935483870967742,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35641.0,1.0,0.0,11.0,63.0,3.0,67.0,8.0,9.0,28.0,2.0,3.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,351.0,42.0,178.0,1.0,10.0,1.0,17.8,0.3,0.4,0.1,0.2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
95529.0,0.0,0.0,29.0,770.0,29.0,890.0,250.0,27.0,24.0,1.0,7.0,3.0,7.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,574.0,20.0,1990.0,0.0,18.0,2.0,110.55555555555556,0.3888888888888889,0.3888888888888889,0.16666666666666666,0.05555555555555555,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
62820.0,0.0,0.0,51.0,398.0,61.0,265.0,138.0,61.0,53.0,1.0,3.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,60.0,976.0,0.0,14.0,0.0,69.71428571428571,0.21428571428571427,0.42857142857142855,0.2857142857142857,0.07142857142857142,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
73113.0,0.0,0.0,86.0,741.0,19.0,154.0,50.0,9.0,28.0,1.0,3.0,4.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,54.0,1001.0,0.0,15.0,0.0,66.73333333333333,0.2,0.4666666666666667,0.26666666666666666,0.06666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
84169.0,0.0,0.0,9.0,1478.0,19.0,403.0,0.0,19.0,0.0,1.0,7.0,6.0,6.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,327.0,32.0,1919.0,0.0,20.0,3.0,95.95,0.35,0.3,0.3,0.05,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
42607.0,0.0,1.0,30.0,156.0,29.0,56.0,30.0,32.0,47.0,2.0,3.0,2.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,60.0,350.0,1.0,14.0,0.0,25.0,0.21428571428571427,0.5,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
74637.0,0.0,0.0,73.0,960.0,64.0,464.0,146.0,0.0,16.0,1.0,6.0,9.0,9.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,408.0,60.0,1650.0,0.0,25.0,1.0,66.0,0.24,0.36,0.36,0.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
46015.0,1.0,1.0,25.0,38.0,0.0,2.0,0.0,0.0,6.0,1.0,1.0,0.0,3.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,78.0,59.0,46.0,2.0,5.0,2.0,9.2,0.2,0.6,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
72354.0,0.0,0.0,67.0,315.0,26.0,473.0,220.0,12.0,182.0,1.0,2.0,10.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.0,21.0,1228.0,0.0,19.0,0.0,64.63157894736842,0.10526315789473684,0.3157894736842105,0.5263157894736842,0.05263157894736842,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
39858.0,1.0,0.0,67.0,15.0,20.0,25.0,2.0,7.0,26.0,1.0,2.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,522.0,45.0,95.0,1.0,7.0,1.0,13.571428571428571,0.2857142857142857,0.5714285714285714,0.0,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34469.0,1.0,1.0,58.0,19.0,6.0,20.0,0.0,5.0,12.0,3.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,66.0,62.0,2.0,9.0,0.0,6.888888888888889,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
83033.0,1.0,0.0,82.0,812.0,99.0,431.0,237.0,149.0,33.0,1.0,11.0,4.0,10.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,28.0,1761.0,1.0,26.0,1.0,67.73076923076923,0.4230769230769231,0.38461538461538464,0.15384615384615385,0.038461538461538464,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24401.0,0.0,0.0,98.0,73.0,28.0,217.0,10.0,24.0,115.0,3.0,6.0,1.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668.0,35.0,467.0,0.0,16.0,0.0,29.1875,0.375,0.375,0.0625,0.1875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
77583.0,0.0,0.0,93.0,372.0,23.0,384.0,250.0,12.0,108.0,1.0,4.0,5.0,9.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,140.0,36.0,1149.0,0.0,19.0,1.0,60.473684210526315,0.21052631578947367,0.47368421052631576,0.2631578947368421,0.05263157894736842,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
74116.0,0.0,0.0,53.0,871.0,111.0,704.0,145.0,55.0,166.0,1.0,4.0,4.0,10.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,182.0,32.0,2052.0,0.0,19.0,1.0,108.0,0.21052631578947367,0.5263157894736842,0.21052631578947367,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
74293.0,0.0,0.0,66.0,375.0,152.0,335.0,93.0,91.0,81.0,1.0,5.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,21.0,1127.0,0.0,16.0,0.0,70.4375,0.3125,0.375,0.25,0.0625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
68397.0,0.0,1.0,6.0,760.0,80.0,466.0,17.0,13.0,80.0,1.0,6.0,9.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,38.0,1416.0,1.0,21.0,0.0,67.42857142857143,0.2857142857142857,0.23809523809523808,0.42857142857142855,0.047619047619047616,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
79632.0,0.0,0.0,42.0,471.0,0.0,510.0,99.0,21.0,12.0,1.0,6.0,4.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,40.0,1113.0,0.0,20.0,0.0,55.65,0.3,0.45,0.2,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
46107.0,1.0,0.0,78.0,31.0,9.0,27.0,16.0,9.0,33.0,1.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,25.0,125.0,1.0,7.0,0.0,17.857142857142858,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
64950.0,0.0,1.0,29.0,819.0,0.0,72.0,12.0,0.0,63.0,2.0,11.0,2.0,10.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,687.0,63.0,966.0,1.0,25.0,1.0,38.64,0.44,0.4,0.08,0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
25443.0,1.0,0.0,82.0,1.0,4.0,3.0,8.0,9.0,7.0,1.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,25.0,32.0,1.0,5.0,0.0,6.4,0.2,0.6,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
75127.0,0.0,0.0,92.0,203.0,35.0,305.0,46.0,17.0,227.0,1.0,2.0,11.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,62.0,833.0,0.0,19.0,0.0,43.8421052631579,0.10526315789473684,0.2631578947368421,0.5789473684210527,0.05263157894736842,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
32892.0,1.0,0.0,78.0,26.0,0.0,15.0,2.0,1.0,2.0,2.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,43.0,46.0,1.0,8.0,0.0,5.75,0.375,0.375,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
71796.0,0.0,0.0,54.0,354.0,21.0,311.0,167.0,75.0,32.0,1.0,9.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,43.0,960.0,0.0,17.0,0.0,56.470588235294116,0.5294117647058824,0.23529411764705882,0.17647058823529413,0.058823529411764705,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
67536.0,0.0,1.0,45.0,1253.0,0.0,447.0,23.0,71.0,35.0,3.0,11.0,5.0,11.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,404.0,44.0,1829.0,1.0,30.0,1.0,60.96666666666667,0.36666666666666664,0.36666666666666664,0.16666666666666666,0.1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
55239.0,0.0,1.0,59.0,371.0,17.0,238.0,23.0,24.0,106.0,3.0,7.0,5.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,43.0,779.0,1.0,26.0,0.0,29.96153846153846,0.2692307692307692,0.4230769230769231,0.19230769230769232,0.11538461538461539,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
60554.0,1.0,0.0,8.0,588.0,7.0,76.0,110.0,15.0,15.0,2.0,8.0,4.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,39.0,811.0,1.0,23.0,0.0,35.26086956521739,0.34782608695652173,0.391304347826087,0.17391304347826086,0.08695652173913043,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
64831.0,1.0,1.0,51.0,480.0,86.0,249.0,75.0,86.0,144.0,8.0,6.0,3.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.0,62.0,1120.0,2.0,22.0,0.0,50.90909090909091,0.2727272727272727,0.22727272727272727,0.13636363636363635,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
56067.0,0.0,1.0,51.0,517.0,12.0,54.0,16.0,6.0,120.0,2.0,7.0,4.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,52.0,725.0,1.0,20.0,0.0,36.25,0.35,0.35,0.2,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
82025.0,0.0,0.0,76.0,267.0,98.0,606.0,48.0,70.0,98.0,1.0,3.0,2.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,398.0,31.0,1187.0,0.0,12.0,2.0,98.91666666666667,0.25,0.5,0.16666666666666666,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
94384.0,0.0,0.0,62.0,1111.0,24.0,790.0,160.0,45.0,172.0,0.0,5.0,8.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,483.0,61.0,2302.0,0.0,18.0,4.0,127.88888888888889,0.2777777777777778,0.2777777777777778,0.4444444444444444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14906.0,0.0,0.0,86.0,7.0,7.0,14.0,7.0,16.0,15.0,3.0,2.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,28.0,66.0,0.0,9.0,0.0,7.333333333333333,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
51563.0,0.0,0.0,60.0,1166.0,0.0,48.0,0.0,0.0,36.0,1.0,4.0,4.0,10.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,637.0,27.0,1250.0,0.0,19.0,2.0,65.78947368421052,0.21052631578947367,0.5263157894736842,0.21052631578947367,0.05263157894736842,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
57937.0,0.0,1.0,56.0,261.0,42.0,144.0,55.0,48.0,133.0,3.0,4.0,4.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,32.0,683.0,1.0,20.0,0.0,34.15,0.2,0.45,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
68274.0,1.0,1.0,83.0,135.0,25.0,51.0,23.0,25.0,46.0,2.0,4.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0,35.0,305.0,2.0,13.0,0.0,23.46153846153846,0.3076923076923077,0.38461538461538464,0.15384615384615385,0.15384615384615385,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
39771.0,1.0,0.0,92.0,6.0,2.0,18.0,2.0,8.0,14.0,1.0,2.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,37.0,50.0,1.0,6.0,0.0,8.333333333333334,0.3333333333333333,0.5,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
